TotalCharges,Contract_Month-to-month,InternetService_Fiber optic,PaymentMethod_Electronic check,TechSupport_No,OnlineSecurity_No,SeniorCitizen,PaperlessBilling_Yes,StreamingTV_Yes,StreamingMovies_Yes,tenure,Contract_Two year,InternetService_DSL,MultipleLines_No,PaperlessBilling_No,PaymentMethod_Credit card (automatic),TechSupport_Yes,OnlineSecurity_Yes,PhoneService_Yes,Dependents_Yes,Churn
20.2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2076.05,1,0,1,1,0,0,0,0,0,38,0,1,1,1,0,0,1,1,1,0
44.2,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0
215.25,1,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0,1,0,0
1859.5,0,1,0,1,1,1,1,1,1,20,0,0,1,0,0,0,0,1,0,0
7470.1,0,1,0,1,1,0,1,1,1,72,1,0,0,0,0,0,0,1,0,0
229.5,1,1,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,1,0,1
2470.1,1,1,0,0,1,0,1,1,1,23,0,0,0,0,0,1,0,1,0,1
2092.9,1,0,1,0,1,0,1,0,0,40,0,1,1,0,0,1,0,1,0,0
5629.55,1,1,0,1,1,1,1,0,1,62,0,0,0,0,0,0,0,1,0,0
469.85,1,0,1,0,0,0,1,0,0,22,0,0,1,0,0,0,0,1,1,0
733.95,1,0,0,1,0,0,0,0,1,11,0,1,1,1,0,0,1,1,0,0
485.25,1,1,1,1,1,1,1,0,0,7,0,0,0,0,0,0,0,1,0,0
1244.5,1,1,1,1,0,0,1,1,0,13,0,0,0,0,0,0,1,1,0,1
20.05,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
3994.45,1,1,1,1,1,0,1,1,1,39,0,0,0,0,0,0,0,1,0,1
78.25,1,0,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0
1131.5,0,0,0,0,0,0,0,0,0,58,1,0,1,1,1,0,0,1,0,0
184.05,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,1,0
19.9,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1178.75,1,0,0,1,1,0,1,0,0,22,0,1,1,0,0,0,0,1,0,0
667.7,1,0,1,1,1,0,0,1,1,14,0,1,0,1,0,0,0,0,0,1
5629.15,0,1,0,1,1,0,0,0,1,64,0,0,0,1,1,0,0,1,1,0
19.95,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
109.3,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,0
79.6,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
958.45,0,0,0,0,0,0,0,0,0,39,0,0,0,1,0,0,0,1,1,0
403.15,0,0,0,0,0,0,0,0,0,20,0,0,1,1,0,0,0,1,0,0
75.9,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
76.2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
4392.5,0,0,0,1,0,0,1,1,0,64,0,1,0,0,1,0,1,1,0,0
19.25,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
3168.0,1,0,0,1,1,0,1,1,1,46,0,1,1,0,1,0,0,1,0,0
1096.6,0,0,1,1,1,1,1,0,1,28,0,1,0,0,0,0,0,0,1,0
669.45,1,0,0,0,0,0,0,0,0,33,0,0,1,1,0,0,0,1,0,0
2343.85,0,0,1,1,0,0,0,0,0,39,0,1,1,1,0,0,1,1,1,0
3588.4,1,1,1,0,1,0,1,0,0,42,0,0,0,0,0,1,0,1,0,1
48.6,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
522.95,1,1,1,1,1,0,1,1,0,7,0,0,1,0,0,0,0,1,0,1
7511.9,0,1,0,1,0,1,0,1,1,70,1,0,1,1,1,0,1,1,0,0
1725.0,0,0,0,0,0,0,1,0,0,65,1,0,0,0,0,0,0,1,0,0
49.75,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
1691.9,1,1,1,1,1,0,1,1,1,18,0,0,0,0,0,0,0,1,0,0
2248.05,1,1,1,1,1,0,1,1,1,24,0,0,0,0,0,0,0,1,0,0
4479.2,0,0,0,0,0,0,1,0,1,63,1,1,0,0,0,1,1,1,0,0
3471.1,0,0,0,1,1,0,1,1,1,44,0,1,0,0,0,0,0,1,1,0
63.0,1,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0
70.25,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3314.15,1,1,1,1,1,0,1,1,1,37,0,0,0,0,0,0,0,1,1,0
865.55,1,1,0,1,1,1,1,0,1,10,0,0,1,0,1,0,0,1,0,1
852.7,1,0,0,1,1,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0
1930.9,0,0,0,1,0,0,0,1,1,35,0,1,0,1,1,0,1,0,0,0
91.4,1,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0
3949.15,1,1,1,0,1,1,1,1,1,39,0,0,0,0,0,1,0,1,0,0
4304.0,0,1,0,1,1,1,1,1,1,43,0,0,1,0,0,0,0,1,0,0
409.9,1,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,1,1,1
1554.9,0,0,0,0,0,0,0,0,0,61,1,0,0,1,0,0,0,1,0,0
3472.05,0,0,1,1,0,0,0,0,1,49,0,1,0,1,0,0,1,1,0,0
117.8,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0
3210.35,0,0,1,0,1,0,0,0,1,64,1,1,0,1,0,1,0,0,1,0
207.4,1,1,0,1,1,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0
19.75,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
3132.75,0,1,1,1,1,0,0,0,0,40,0,0,1,1,0,0,0,1,0,0
60.0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1
649.65,1,1,1,1,1,0,1,0,1,8,0,0,0,0,0,0,0,1,0,1
20.85,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2106.3,0,0,0,0,1,1,0,1,0,34,0,1,1,1,0,1,0,1,0,0
35.0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2011.4,1,0,1,1,1,0,1,1,1,39,0,1,0,0,0,0,0,0,0,1
6205.5,0,1,0,0,0,1,1,1,1,58,0,0,1,0,1,1,1,1,0,1
903.7,0,0,1,0,0,0,0,0,0,45,1,0,1,1,0,0,0,1,1,0
503.6,1,1,0,1,0,1,1,1,0,6,0,0,1,0,0,0,1,1,0,1
3882.3,0,1,0,0,0,0,1,0,0,43,0,0,1,0,1,1,1,1,0,0
879.8,0,0,0,0,0,0,1,0,0,41,1,0,1,0,0,0,0,1,1,0
383.65,1,1,1,1,1,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0
4390.25,0,0,0,0,0,0,1,1,1,72,1,1,0,0,1,1,1,0,0,0
68.2,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0
452.8,1,0,0,0,1,0,0,0,0,9,0,1,1,1,0,1,0,1,1,0
5329.0,0,0,0,1,1,1,1,1,1,72,1,1,0,0,1,0,0,1,0,0
1758.9,0,0,0,0,1,0,1,0,0,33,0,1,1,0,0,1,0,1,0,0
5737.6,0,1,0,1,0,0,0,0,0,72,1,0,0,1,0,0,1,1,0,0
1152.7,1,0,1,0,0,0,1,0,0,22,0,1,1,0,0,1,1,1,0,1
7674.55,0,1,1,0,1,0,1,1,1,70,0,0,0,0,0,1,0,1,0,1
2157.95,1,1,1,1,1,0,0,1,1,21,0,0,0,1,0,0,0,1,1,1
1219.85,1,1,1,1,1,0,0,1,0,15,0,0,1,1,0,0,0,1,0,0
2414.55,1,1,1,0,1,1,1,0,0,29,0,0,0,0,0,1,0,1,0,0
1155.6,1,0,0,0,1,0,0,1,1,15,0,1,1,1,0,1,0,1,1,0
7548.1,1,1,0,1,0,1,1,1,1,71,0,0,0,0,1,0,1,1,1,1
1809.35,0,0,0,0,0,1,0,0,0,72,1,0,0,1,0,0,0,1,0,0
1564.4,1,1,1,1,1,0,1,1,0,19,0,0,0,0,0,0,0,1,0,0
19.65,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
75.7,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
84.4,1,0,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0
864.85,1,1,0,1,1,1,1,0,0,11,0,0,0,0,1,0,0,1,1,0
228.75,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,1,0,0
7752.05,0,1,1,0,1,0,1,1,1,70,1,0,0,0,0,1,0,1,0,0
1951.0,1,1,1,1,1,1,0,1,0,20,0,0,0,1,0,0,0,1,0,1
470.6,1,0,0,0,0,0,1,0,0,23,0,0,1,0,0,0,0,1,0,0
4060.9,0,0,0,0,0,1,0,0,1,49,1,1,0,1,1,1,1,1,0,0
384.5,1,1,1,1,1,0,1,1,1,4,0,0,0,0,0,0,0,1,1,1
3432.9,1,1,0,0,0,0,1,1,1,32,0,0,0,0,1,1,1,1,0,1
108.65,1,0,1,1,1,0,1,0,1,2,0,1,1,0,0,0,0,1,1,0
3952.65,0,0,0,1,0,1,0,1,1,69,1,1,0,1,1,0,1,0,0,0
463.05,1,1,0,1,1,0,1,1,0,6,0,0,1,0,1,0,0,1,0,1
494.05,0,0,0,0,0,0,1,0,0,24,1,0,1,0,0,0,0,1,1,0
3416.85,0,1,0,1,1,0,1,1,1,32,0,0,0,0,1,0,0,1,0,0
1498.65,0,0,0,1,0,0,0,0,0,27,1,1,1,1,0,0,1,1,0,0
2867.75,1,1,0,0,0,1,1,1,1,27,0,0,0,0,0,1,1,1,0,1
4807.35,1,1,0,0,1,0,0,0,0,58,0,0,0,1,0,1,0,1,0,0
71.35,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
471.35,0,0,0,0,0,0,1,0,0,18,1,0,0,0,1,0,0,1,1,0
1041.8,0,0,0,0,0,0,1,0,0,47,1,0,1,0,0,0,0,1,1,0
7689.8,0,1,1,0,1,0,1,1,1,70,1,0,0,0,0,1,0,1,1,0
1132.35,1,1,1,0,1,0,0,0,0,13,0,0,0,1,0,1,0,1,0,1
1815.0,1,0,0,1,0,0,0,0,0,36,0,1,1,1,1,0,1,1,1,0
1311.3,0,0,0,0,0,0,1,0,0,67,1,0,1,0,0,0,0,1,0,0
199.45,1,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,1,0,0
1637.3,1,1,1,1,0,1,1,0,1,19,0,0,1,0,0,0,1,1,0,0
1326.35,0,0,0,0,0,0,0,0,0,71,1,0,1,1,0,0,0,1,1,0
6376.55,0,0,0,0,0,0,1,1,1,72,1,1,0,0,0,1,1,1,1,0
935.9,0,0,0,0,0,0,0,0,0,48,1,0,1,1,0,0,0,1,1,0
20.05,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1611.15,1,0,1,0,0,0,0,1,1,18,0,1,1,1,0,1,1,1,1,0
20.6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
6989.7,0,1,0,0,1,1,0,1,1,67,1,0,0,1,0,1,0,1,0,0
2779.5,0,0,0,0,0,0,0,0,0,69,1,1,0,1,0,1,1,0,1,0
1931.75,1,1,1,1,1,0,1,1,1,19,0,0,0,0,0,0,0,1,0,1
8331.95,0,1,0,0,0,1,1,1,1,72,1,0,0,0,0,1,1,1,0,0
735.9,0,0,0,0,0,1,0,0,0,38,1,0,1,1,0,0,0,1,0,0
2283.3,0,0,1,1,1,1,0,0,1,40,0,1,1,1,0,0,0,1,0,0
1445.2,0,0,0,0,0,0,1,0,0,61,1,0,0,0,0,0,0,1,1,0
818.05,1,1,0,1,1,0,1,0,0,10,0,0,0,0,1,0,0,1,0,1
2333.05,0,0,0,0,0,0,1,1,0,32,0,1,0,0,1,1,1,1,0,0
1992.55,1,1,0,1,1,0,1,1,1,21,0,0,0,0,1,0,0,1,0,0
5890.0,0,1,1,1,1,1,1,1,1,59,0,0,0,0,0,0,0,1,0,0
916.75,1,1,1,1,1,1,1,0,0,13,0,0,1,0,0,0,0,1,0,1
1029.8,0,0,0,0,0,0,0,0,0,47,1,0,1,1,1,0,0,1,0,0
1796.55,0,0,0,0,0,0,1,0,0,69,1,0,0,0,0,0,0,1,1,0
33.7,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0
454.05,1,0,0,0,0,0,0,0,0,22,0,0,1,1,0,0,0,1,1,0
1392.25,1,1,1,1,0,1,1,1,0,15,0,0,0,0,0,0,1,1,0,0
1049.6,0,0,0,0,0,0,0,0,0,53,1,0,1,1,1,0,0,1,0,0
734.6,1,0,0,0,0,1,0,0,0,28,0,0,0,1,0,0,0,1,0,0
475.1,0,0,0,0,0,0,0,0,0,22,0,0,1,1,0,0,0,1,0,0
70.15,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1540.05,1,1,1,0,1,1,1,0,1,16,0,0,1,0,0,1,0,1,0,0
1978.65,0,0,0,0,0,0,0,0,0,48,1,1,0,1,0,1,1,0,1,0
3181.8,1,1,0,0,0,1,1,1,0,30,0,0,0,0,0,1,1,1,0,0
229.7,1,1,1,1,1,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0
5625.55,0,1,1,0,0,1,0,0,1,57,1,0,0,1,0,1,1,1,0,0
6581.9,0,1,0,1,0,1,1,0,1,68,0,0,0,0,1,0,1,1,0,1
1347.15,0,0,0,0,1,0,0,1,0,23,0,1,1,1,0,1,0,1,0,0
3808.2,0,0,0,0,1,0,1,1,0,65,1,1,1,0,1,1,0,1,0,0
3974.15,0,1,0,1,1,0,1,1,1,44,0,0,1,0,0,0,0,1,0,0
7661.8,0,1,0,1,0,0,1,1,1,71,1,0,0,0,0,0,1,1,1,0
2479.25,0,0,0,0,0,0,0,0,0,37,0,1,0,1,1,1,1,1,0,0
266.6,1,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,1,0,0
5601.4,0,0,0,0,1,0,1,1,1,69,1,1,0,0,0,1,0,1,1,0
1982.6,1,0,1,1,0,0,0,0,0,35,0,1,1,1,0,0,1,1,0,0
339.9,1,0,0,0,1,0,1,0,1,5,0,1,1,0,0,1,0,1,0,0
4828.05,0,1,0,1,1,0,0,1,0,58,1,0,0,1,0,0,0,1,1,0
5980.55,0,0,0,0,0,0,1,0,1,72,1,1,0,0,0,1,1,1,0,0
4808.7,0,0,0,0,0,0,0,0,0,72,1,1,0,1,0,1,1,1,0,0
20.3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
3692.85,0,1,1,0,0,0,1,1,0,39,0,0,1,0,0,1,1,1,0,1
1068.15,0,0,0,0,0,0,0,0,0,53,0,0,1,1,1,0,0,1,1,0
2383.6,1,1,1,0,1,0,1,0,1,27,0,0,1,0,0,1,0,1,0,0
69.65,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
89.3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1
1438.05,1,1,1,1,0,0,0,0,0,18,0,0,1,1,0,0,1,1,0,0
917.45,0,0,0,0,0,0,1,0,0,46,1,0,1,0,0,0,0,1,1,0
6096.45,0,0,0,0,0,0,1,1,1,72,1,1,0,0,1,1,1,1,0,0
3078.1,1,1,1,0,1,0,1,0,1,36,0,0,1,0,0,1,0,1,0,1
99.95,1,0,1,1,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0
475.2,0,0,0,0,0,0,0,0,0,25,1,0,1,1,1,0,0,1,0,0
2036.55,1,0,1,1,1,0,1,1,1,40,0,1,0,0,0,0,0,0,1,0
6444.05,1,1,1,1,1,0,1,1,1,63,0,0,0,0,0,0,0,1,0,0
1426.75,1,1,0,0,0,1,1,0,1,15,0,0,1,0,0,1,1,1,0,1
767.55,1,0,0,1,1,0,1,0,0,14,0,1,0,0,1,0,0,1,0,0
7932.5,0,1,0,0,1,1,1,1,1,72,1,0,0,0,0,1,0,1,0,0
4040.65,1,1,1,1,0,0,1,1,1,39,0,0,0,0,0,0,1,1,0,0
2768.65,0,0,0,1,0,0,1,1,1,47,1,1,0,0,1,0,1,0,1,0
1672.35,1,1,0,0,0,0,1,0,0,19,0,0,0,0,1,1,1,1,0,0
474.8,1,1,1,1,1,0,1,1,0,5,0,0,0,0,0,0,0,1,0,1
446.1,1,0,1,1,1,0,1,0,1,13,0,1,0,0,0,0,0,0,0,1
1345.65,1,1,0,1,1,0,0,0,0,17,0,0,0,1,0,0,0,1,0,0
2425.4,1,1,1,1,1,1,1,0,0,34,0,0,0,0,0,0,0,1,0,0
2077.95,1,0,1,1,1,0,1,0,0,42,0,1,1,0,0,0,0,1,0,0
416.3,1,1,1,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,1
1663.5,0,0,0,0,0,0,0,0,0,71,1,0,0,1,1,0,0,1,1,0
1286.05,1,0,0,1,0,1,0,1,0,19,0,1,1,1,0,0,1,1,0,0
35.85,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,1
1094.35,0,0,0,0,0,0,0,0,0,57,1,0,1,1,1,0,0,1,0,0
7719.5,0,1,1,0,1,0,1,1,1,72,1,0,0,0,0,1,0,1,0,0
514.6,1,1,0,1,1,0,1,0,1,6,0,0,1,0,0,0,0,1,0,0
1451.6,1,1,1,1,1,0,1,0,1,17,0,0,0,0,0,0,0,1,1,1
4932.5,0,0,0,1,1,0,0,1,1,61,1,1,0,1,0,0,0,1,0,0
71.0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
5443.65,0,1,0,0,0,0,0,1,1,48,1,0,0,1,1,1,1,1,1,0
330.25,1,0,0,0,0,0,1,0,0,16,0,0,1,0,1,0,0,1,0,0
746.5,1,1,1,1,1,1,1,0,1,9,0,0,0,0,0,0,0,1,0,1
122.7,1,0,1,1,1,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0
44.4,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1
6631.85,0,1,0,1,1,0,0,1,1,65,1,0,0,1,1,0,0,1,0,0
8250.0,0,1,0,0,0,0,1,1,1,70,1,0,0,0,1,1,1,1,1,0
3561.15,0,0,0,1,0,0,1,1,0,60,0,1,1,0,0,0,1,1,0,0
1763.55,0,0,1,0,0,0,1,0,0,69,0,0,0,0,0,0,0,1,0,0
2419.0,1,1,1,1,1,1,0,0,0,35,0,0,1,1,0,0,0,1,0,0
470.2,1,0,0,0,0,0,1,0,0,22,0,0,1,0,0,0,0,1,0,0
5234.95,0,0,0,1,1,0,0,1,1,66,1,1,0,1,0,0,0,1,1,0
70.3,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
79.35,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1
3097.0,1,1,0,1,1,0,1,0,1,34,0,0,0,0,1,0,0,1,1,0
1709.1,0,0,0,0,0,0,0,0,0,72,1,0,0,1,0,0,0,1,1,0
1848.8,0,0,1,0,0,0,0,1,1,31,0,1,0,1,0,1,1,0,1,0
723.3,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,1,1,0
809.75,1,1,0,1,1,0,1,1,1,9,0,0,1,0,0,0,0,1,0,1
1470.95,1,1,1,1,1,0,1,0,0,20,0,0,1,0,0,0,0,1,1,1
577.15,1,0,0,1,1,1,1,0,0,19,0,1,0,0,1,0,0,0,0,0
6914.95,1,1,1,1,0,0,1,1,1,65,0,0,0,0,0,0,1,1,0,0
602.9,0,0,0,0,0,0,0,0,0,30,1,0,1,1,0,0,0,1,1,0
124.4,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,0
96.8,1,0,1,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0
3827.9,1,0,1,0,0,0,0,0,1,53,0,1,0,1,0,1,1,1,1,0
533.05,1,1,1,1,1,1,1,0,0,7,0,0,0,0,0,0,0,1,0,0
2961.4,0,0,0,1,0,0,1,0,0,61,0,1,1,0,0,0,1,1,1,0
3264.45,0,0,1,1,1,1,1,1,1,70,0,1,0,0,0,0,0,0,0,1
995.35,1,0,1,1,0,0,1,1,1,13,0,1,0,0,0,0,1,1,0,0
2815.25,0,1,0,1,1,1,1,0,0,35,0,0,0,0,0,0,0,1,0,0
154.8,1,1,0,1,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0
246.3,1,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1
257.6,1,1,1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0
5757.2,0,1,0,1,1,0,1,1,1,62,0,0,0,0,0,0,0,1,0,0
7517.7,0,1,0,0,0,0,0,0,1,72,1,0,0,1,1,1,1,1,1,0
1234.8,0,0,0,0,0,0,1,0,0,63,1,0,1,0,0,0,0,1,0,0
1389.2,1,1,0,1,1,1,0,0,0,20,0,0,1,1,1,0,0,1,0,1
3836.3,0,1,0,0,0,1,1,1,1,35,0,0,0,0,0,1,1,1,0,0
1474.75,1,1,1,1,1,1,1,0,0,21,0,0,1,0,0,0,0,1,0,1
6001.45,0,1,1,1,0,0,0,0,1,62,0,0,0,1,0,0,1,1,0,0
720.1,1,0,0,1,1,0,1,0,0,15,0,1,0,0,0,0,0,1,0,0
2832.75,1,0,0,1,0,0,1,0,0,55,0,1,1,0,1,0,1,1,0,0
472.25,1,0,0,1,1,0,1,0,0,11,0,1,1,0,0,0,0,1,0,0
1460.65,1,1,1,1,1,0,0,1,0,17,0,0,0,1,0,0,0,1,1,1
1336.35,0,0,0,0,0,0,0,0,0,61,0,0,1,1,0,0,0,1,0,0
6388.65,0,0,0,0,0,0,0,1,1,71,1,1,0,1,1,1,1,1,0,0
153.05,1,1,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1
677.9,0,0,0,0,0,0,0,0,0,35,1,0,1,1,0,0,0,1,0,0
1165.6,1,1,0,1,1,0,0,0,0,17,0,0,1,1,0,0,0,1,0,0
2119.5,1,1,1,1,1,0,1,1,1,21,0,0,0,0,0,0,0,1,0,1
921.55,0,0,0,0,0,0,0,0,0,47,1,0,1,1,0,0,0,1,0,0
72.0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0
68.35,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0
847.25,0,0,0,0,0,1,1,0,0,44,1,0,1,0,1,0,0,1,0,0
44.0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
4295.35,0,1,1,1,1,0,0,0,1,44,0,0,0,1,0,0,0,1,1,0
135.0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,1,1
1400.55,1,0,0,1,0,0,1,0,0,24,0,1,0,0,0,0,1,1,0,1
69.65,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1380.4,1,1,1,1,0,0,1,0,0,18,0,0,1,0,0,0,1,1,0,0
1060.2,1,1,1,1,1,0,1,1,1,10,0,0,0,0,0,0,0,1,0,1
4386.2,0,0,0,1,0,0,0,0,1,65,1,1,1,1,0,0,1,1,0,0
86.0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1
5785.5,0,1,0,1,0,0,1,1,1,53,0,0,0,0,1,0,1,1,0,1
52.05,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0
2018.4,0,0,0,0,0,0,1,0,0,33,1,1,1,0,0,1,1,1,0,0
79.45,1,0,1,1,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1
2727.3,0,0,0,0,0,0,1,1,1,34,0,1,1,0,0,1,1,1,0,0
263.65,0,0,0,0,0,0,1,0,0,14,1,0,1,0,0,0,0,1,1,0
275.4,1,0,0,0,0,0,1,0,0,13,0,0,1,0,0,0,0,1,0,0
2816.65,0,0,0,0,1,1,1,1,1,46,0,1,0,0,0,1,0,0,0,1
538.5,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,1,1,0
948.9,0,0,0,0,0,0,0,0,0,47,1,0,1,1,0,0,0,1,1,0
846.8,1,0,0,1,0,0,1,0,0,17,0,1,1,0,0,0,1,1,1,0
4783.5,1,1,1,1,1,0,1,1,1,49,0,0,0,0,0,0,0,1,1,1
2997.45,1,0,1,1,1,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0
5897.4,0,0,0,0,0,0,1,1,1,69,1,1,0,0,1,1,1,1,0,0
470.6,0,0,1,1,1,0,1,1,0,11,0,1,0,0,0,0,0,0,0,1
524.5,1,0,0,1,0,0,1,0,0,10,0,1,1,0,0,0,1,1,0,0
269.65,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,1,1,0
4740.0,1,1,0,1,1,0,1,1,1,45,0,0,0,0,1,0,0,1,0,1
2341.5,1,0,0,1,1,0,1,1,0,39,0,1,1,0,0,0,0,1,1,0
1789.65,0,0,0,0,0,1,0,0,0,71,1,0,0,1,1,0,0,1,0,0
1626.4,0,0,0,0,0,0,0,0,0,71,1,0,0,1,1,0,0,1,1,0
800.3,0,0,0,0,0,0,0,0,0,33,0,0,0,1,1,0,0,1,1,0
5060.85,1,1,0,1,1,1,1,0,0,67,0,0,0,0,0,0,0,1,0,0
1448.8,1,0,0,1,0,0,0,0,0,37,0,1,0,1,0,0,1,0,1,1
4254.85,1,1,1,1,1,0,0,1,0,49,0,0,0,1,0,0,0,1,1,1
466.6,1,0,0,1,1,0,0,0,0,9,0,1,1,1,0,0,0,1,0,0
4627.8,0,1,0,0,0,0,1,0,0,52,1,0,0,0,1,1,1,1,0,0
6838.6,0,1,1,1,1,0,0,1,1,70,0,0,0,1,0,0,0,1,0,0
85.0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
1101.85,1,1,1,1,1,1,1,0,0,14,0,0,0,0,0,0,0,1,0,1
44.3,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
20.2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
4297.6,0,1,0,1,1,0,1,0,0,52,0,0,0,0,0,0,0,1,0,0
414.1,1,0,0,1,1,0,0,1,0,6,0,1,1,1,0,0,0,1,0,0
256.6,1,0,0,1,0,0,0,0,0,7,0,1,0,1,0,0,1,0,0,0
3969.35,1,1,0,1,1,1,1,0,0,47,0,0,0,0,0,0,0,1,0,1
2274.1,0,1,0,0,0,0,1,0,0,26,0,0,1,0,1,1,1,1,0,0
1296.8,1,0,1,0,0,0,0,0,0,25,0,1,1,1,0,1,1,1,1,0
1268.85,0,0,0,0,0,0,1,0,0,69,1,0,1,0,0,0,0,1,0,0
8192.6,0,1,0,0,0,0,1,1,1,72,1,0,0,0,1,1,1,1,0,0
59.25,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,0
1147.85,0,0,0,0,0,0,0,0,0,59,1,0,1,1,0,0,0,1,1,0
4361.55,0,0,0,1,0,0,0,0,1,67,1,1,1,1,0,0,1,1,0,0
2006.1,1,1,1,1,1,1,1,0,1,26,0,0,1,0,0,0,0,1,0,0
2078.95,0,0,0,0,1,0,0,1,1,27,0,1,1,1,0,1,0,1,0,0
7609.75,0,1,0,1,0,0,0,1,1,72,1,0,0,1,0,0,1,1,1,0
487.05,1,1,1,0,1,0,1,0,1,6,0,0,1,0,0,1,0,1,0,0
